what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.0.6.v200805152355,org.eclipse.datatools.connectivity.oda.template.ui,1361465649301
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1361465649301
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1361465649302
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1361465649302
stopped,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1361465649302
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1361465649302
stopped,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1361465649302
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1361465649302
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1361465649302
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1361465649302
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.0.101.v20080730,org.eclipse.jst.server.preview.adapter,1361465649302
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1361465649302
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1361465649302
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1361465649302
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1361465649302
stopped,bundle,org.eclipse.rse.processes.ui,3.0.1.v20080714,org.eclipse.rse.processes.ui,1361465649302
stopped,bundle,com.powerflasher.fdt.doc.flash,3.2.0.1001,com.powerflasher.fdt.doc.flash,1361465649302
stopped,bundle,com.powerflasher.fdt.classpatheditor.ui,3.5.0.1094,com.powerflasher.fdt.classpatheditor.ui,1361465649302
stopped,bundle,com.powerflasher.fdt.core.debugger.adapter,3.5.0.1094,com.powerflasher.fdt.core.debugger.adapter,1361465649303
stopped,bundle,com.powerflasher.fdt.professional.ui,3.5.0.1094,com.powerflasher.fdt.professional.ui,1361465649303
stopped,bundle,com.powerflasher.fdt.ui.launch,3.5.0.1094,com.powerflasher.fdt.ui.launch,1361465649303
stopped,bundle,com.powerflasher.fdt.ui.mxml,3.5.0.1094,com.powerflasher.fdt.ui.mxml,1361465649303
stopped,bundle,com.powerflasher.fdt.core.mxml,3.5.0.1094,com.powerflasher.fdt.core.mxml,1361465649303
stopped,bundle,com.powerflasher.fdt.core.dom,3.5.0.1094,com.powerflasher.fdt.core.dom,1361465649303
stopped,bundle,com.powerflasher.fdt.core.flexProjectImporter,3.5.0.1094,com.powerflasher.fdt.core.flexProjectImporter,1361465649303
