what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.sql,1.0.0.v200808140615,org.eclipse.datatools.sqltools.sql,1361439323261
stopped,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1361439323261
stopped,bundle,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.resources,1361439323261
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.1.v200807010433,org.eclipse.datatools.connectivity.apache.derby.ui,1361439323261
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200807220100,org.eclipse.datatools.enablement.hsqldb.ui,1361439323261
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.1.v200808300421,org.eclipse.datatools.connectivity.sqm.server.ui,1361439323261
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.1.v200807230727,org.eclipse.datatools.connectivity.ui.dse,1361439323261
stopped,bundle,org.eclipse.datatools.sqltools.plan,1.0.0.v200807211830,org.eclipse.datatools.sqltools.plan,1361439323261
stopped,bundle,org.eclipse.datatools.sqltools.common.ui,1.0.0.v200807211830,org.eclipse.datatools.sqltools.common.ui,1361439323261
stopped,bundle,org.eclipse.emf.exporter,2.4.0.v200808251517,org.eclipse.emf.exporter,1361439323261
stopped,bundle,org.eclipse.emf.importer.ecore,2.4.0.v200808251517,org.eclipse.emf.importer.ecore,1361439323261
stopped,bundle,org.eclipse.emf.importer.java,2.4.1.v200808251517,org.eclipse.emf.importer.java,1361439323261
stopped,bundle,org.eclipse.emf.importer.rose,2.4.0.v200808251517,org.eclipse.emf.importer.rose,1361439323261
stopped,bundle,org.eclipse.emf.importer,2.4.1.v200808251517,org.eclipse.emf.importer,1361439323261
stopped,bundle,org.eclipse.emf.converter,2.4.0.v200808251517,org.eclipse.emf.converter,1361439323261
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200808251517,org.eclipse.emf.codegen.ecore.ui,1361439323261
stopped,bundle,org.eclipse.emf.codegen.ui,2.4.0.v200808251517,org.eclipse.emf.codegen.ui,1361439323261
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.4.0.v200808251517,org.eclipse.emf.mapping.ecore2ecore.editor,1361439323261
stopped,bundle,org.eclipse.emf.ecore.editor,2.4.0.v200808251517,org.eclipse.emf.ecore.editor,1361439323261
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.4.0.v200808251517,org.eclipse.emf.mapping.ecore2xml.ui,1361439323261
stopped,bundle,org.eclipse.emf.mapping.ui,2.4.0.v200808251517,org.eclipse.emf.mapping.ui,1361439323261
stopped,bundle,org.eclipse.jst.jsf.facesconfig,1.1.0.v20080605,org.eclipse.jst.jsf.facesconfig,1361439323261
stopped,bundle,org.eclipse.emf.edit.ui,2.4.1.v200808251517,org.eclipse.emf.edit.ui,1361439323261
stopped,bundle,org.eclipse.emf.common.ui,2.4.0.v200808251517,org.eclipse.emf.common.ui,1361439323261
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.ui,1361439323261
